path,label,source_wav,window_index,shape,start_sec,duration_sec
background/background_20260701_183332_842751_0000_19.npy,background,background/background_20260701_183332_842751_0000.wav,19,64x26,4.75,0.25
background/background_20260701_183337_845701_0001_00.npy,background,background/background_20260701_183337_845701_0001.wav,0,64x26,0.0,0.25
background/background_20260701_183337_845701_0001_01.npy,background,background/background_20260701_183337_845701_0001.wav,1,64x26,0.25,0.25
background/background_20260701_183337_845701_0001_02.npy,background,background/background_20260701_183337_845701_0001.wav,2,64x26,0.5,0.25
background/background_20260701_183337_845701_0001_03.npy,background,background/background_20260701_183337_845701_0001.wav,3,64x26,0.75,0.25
background/background_20260701_183337_845701_0001_04.npy,background,background/background_20260701_183337_845701_0001.wav,4,64x26,1.0,0.25
background/background_20260701_183337_845701_0001_05.npy,background,background/background_20260701_183337_845701_0001.wav,5,64x26,1.25,0.25
background/background_20260701_183337_845701_0001_06.npy,background,background/background_20260701_183337_845701_0001.wav,6,64x26,1.5,0.25
background/background_20260701_183337_845701_0001_07.npy,background,background/background_20260701_183337_845701_0001.wav,7,64x26,1.75,0.25
background/background_20260701_183337_845701_0001_08.npy,background,background/background_20260701_183337_845701_0001.wav,8,64x26,2.0,0.25
background/background_20260701_183337_845701_0001_09.npy,background,background/background_20260701_183337_845701_0001.wav,9,64x26,2.25,0.25
background/background_20260701_183337_845701_0001_10.npy,background,background/background_20260701_183337_845701_0001.wav,10,64x26,2.5,0.25
background/background_20260701_183337_845701_0001_11.npy,background,background/background_20260701_183337_845701_0001.wav,11,64x26,2.75,0.25
background/background_20260701_183337_845701_0001_12.npy,background,background/background_20260701_183337_845701_0001.wav,12,64x26,3.0,0.25
background/background_20260701_183337_845701_0001_13.npy,background,background/background_20260701_183337_845701_0001.wav,13,64x26,3.25,0.25
background/background_20260701_183337_845701_0001_14.npy,background,background/background_20260701_183337_845701_0001.wav,14,64x26,3.5,0.25
background/background_20260701_183337_845701_0001_15.npy,background,background/background_20260701_183337_845701_0001.wav,15,64x26,3.75,0.25
background/background_20260701_183337_845701_0001_16.npy,background,background/background_20260701_183337_845701_0001.wav,16,64x26,4.0,0.25
background/background_20260701_183337_845701_0001_17.npy,background,background/background_20260701_183337_845701_0001.wav,17,64x26,4.25,0.25
background/background_20260701_183337_845701_0001_18.npy,background,background/background_20260701_183337_845701_0001.wav,18,64x26,4.5,0.25
background/background_20260701_183337_845701_0001_19.npy,background,background/background_20260701_183337_845701_0001.wav,19,64x26,4.75,0.25
background/background_20260701_183342_848291_0002_00.npy,background,background/background_20260701_183342_848291_0002.wav,0,64x26,0.0,0.25
background/background_20260701_183342_848291_0002_01.npy,background,background/background_20260701_183342_848291_0002.wav,1,64x26,0.25,0.25
background/background_20260701_183342_848291_0002_02.npy,background,background/background_20260701_183342_848291_0002.wav,2,64x26,0.5,0.25
background/background_20260701_183342_848291_0002_03.npy,background,background/background_20260701_183342_848291_0002.wav,3,64x26,0.75,0.25
background/background_20260701_183342_848291_0002_04.npy,background,background/background_20260701_183342_848291_0002.wav,4,64x26,1.0,0.25
background/background_20260701_183342_848291_0002_05.npy,background,background/background_20260701_183342_848291_0002.wav,5,64x26,1.25,0.25
background/background_20260701_183342_848291_0002_06.npy,background,background/background_20260701_183342_848291_0002.wav,6,64x26,1.5,0.25
background/background_20260701_183342_848291_0002_07.npy,background,background/background_20260701_183342_848291_0002.wav,7,64x26,1.75,0.25
background/background_20260701_183342_848291_0002_08.npy,background,background/background_20260701_183342_848291_0002.wav,8,64x26,2.0,0.25
background/background_20260701_183342_848291_0002_09.npy,background,background/background_20260701_183342_848291_0002.wav,9,64x26,2.25,0.25
background/background_20260701_183342_848291_0002_10.npy,background,background/background_20260701_183342_848291_0002.wav,10,64x26,2.5,0.25
background/background_20260701_183342_848291_0002_11.npy,background,background/background_20260701_183342_848291_0002.wav,11,64x26,2.75,0.25
background/background_20260701_183342_848291_0002_12.npy,background,background/background_20260701_183342_848291_0002.wav,12,64x26,3.0,0.25
background/background_20260701_183342_848291_0002_13.npy,background,background/background_20260701_183342_848291_0002.wav,13,64x26,3.25,0.25
background/background_20260701_183342_848291_0002_14.npy,background,background/background_20260701_183342_848291_0002.wav,14,64x26,3.5,0.25
background/background_20260701_183342_848291_0002_15.npy,background,background/background_20260701_183342_848291_0002.wav,15,64x26,3.75,0.25
background/background_20260701_183342_848291_0002_16.npy,background,background/background_20260701_183342_848291_0002.wav,16,64x26,4.0,0.25
background/background_20260701_183342_848291_0002_17.npy,background,background/background_20260701_183342_848291_0002.wav,17,64x26,4.25,0.25
background/background_20260701_183342_848291_0002_18.npy,background,background/background_20260701_183342_848291_0002.wav,18,64x26,4.5,0.25
background/background_20260701_183342_848291_0002_19.npy,background,background/background_20260701_183342_848291_0002.wav,19,64x26,4.75,0.25
background/background_20260701_183347_851357_0003_00.npy,background,background/background_20260701_183347_851357_0003.wav,0,64x26,0.0,0.25
background/background_20260701_183347_851357_0003_01.npy,background,background/background_20260701_183347_851357_0003.wav,1,64x26,0.25,0.25
background/background_20260701_183347_851357_0003_02.npy,background,background/background_20260701_183347_851357_0003.wav,2,64x26,0.5,0.25
background/background_20260701_183347_851357_0003_03.npy,background,background/background_20260701_183347_851357_0003.wav,3,64x26,0.75,0.25
background/background_20260701_183347_851357_0003_04.npy,background,background/background_20260701_183347_851357_0003.wav,4,64x26,1.0,0.25
background/background_20260701_183347_851357_0003_05.npy,background,background/background_20260701_183347_851357_0003.wav,5,64x26,1.25,0.25
background/background_20260701_183347_851357_0003_06.npy,background,background/background_20260701_183347_851357_0003.wav,6,64x26,1.5,0.25
background/background_20260701_183347_851357_0003_07.npy,background,background/background_20260701_183347_851357_0003.wav,7,64x26,1.75,0.25
background/background_20260701_183347_851357_0003_08.npy,background,background/background_20260701_183347_851357_0003.wav,8,64x26,2.0,0.25
background/background_20260701_183347_851357_0003_09.npy,background,background/background_20260701_183347_851357_0003.wav,9,64x26,2.25,0.25
background/background_20260701_183347_851357_0003_10.npy,background,background/background_20260701_183347_851357_0003.wav,10,64x26,2.5,0.25
background/background_20260701_183347_851357_0003_11.npy,background,background/background_20260701_183347_851357_0003.wav,11,64x26,2.75,0.25
background/background_20260701_183347_851357_0003_12.npy,background,background/background_20260701_183347_851357_0003.wav,12,64x26,3.0,0.25
background/background_20260701_183347_851357_0003_13.npy,background,background/background_20260701_183347_851357_0003.wav,13,64x26,3.25,0.25
background/background_20260701_183347_851357_0003_14.npy,background,background/background_20260701_183347_851357_0003.wav,14,64x26,3.5,0.25
background/background_20260701_183347_851357_0003_15.npy,background,background/background_20260701_183347_851357_0003.wav,15,64x26,3.75,0.25
background/background_20260701_183347_851357_0003_16.npy,background,background/background_20260701_183347_851357_0003.wav,16,64x26,4.0,0.25
background/background_20260701_183347_851357_0003_17.npy,background,background/background_20260701_183347_851357_0003.wav,17,64x26,4.25,0.25
background/background_20260701_183347_851357_0003_18.npy,background,background/background_20260701_183347_851357_0003.wav,18,64x26,4.5,0.25
background/background_20260701_183347_851357_0003_19.npy,background,background/background_20260701_183347_851357_0003.wav,19,64x26,4.75,0.25
background/background_20260701_183352_854278_0004_00.npy,background,background/background_20260701_183352_854278_0004.wav,0,64x26,0.0,0.25
background/background_20260701_183352_854278_0004_01.npy,background,background/background_20260701_183352_854278_0004.wav,1,64x26,0.25,0.25
background/background_20260701_183352_854278_0004_02.npy,background,background/background_20260701_183352_854278_0004.wav,2,64x26,0.5,0.25
background/background_20260701_183352_854278_0004_03.npy,background,background/background_20260701_183352_854278_0004.wav,3,64x26,0.75,0.25
background/background_20260701_183352_854278_0004_04.npy,background,background/background_20260701_183352_854278_0004.wav,4,64x26,1.0,0.25
background/background_20260701_183352_854278_0004_05.npy,background,background/background_20260701_183352_854278_0004.wav,5,64x26,1.25,0.25
background/background_20260701_183352_854278_0004_06.npy,background,background/background_20260701_183352_854278_0004.wav,6,64x26,1.5,0.25
background/background_20260701_183352_854278_0004_07.npy,background,background/background_20260701_183352_854278_0004.wav,7,64x26,1.75,0.25
background/background_20260701_183352_854278_0004_08.npy,background,background/background_20260701_183352_854278_0004.wav,8,64x26,2.0,0.25
background/background_20260701_183352_854278_0004_09.npy,background,background/background_20260701_183352_854278_0004.wav,9,64x26,2.25,0.25
background/background_20260701_183352_854278_0004_10.npy,background,background/background_20260701_183352_854278_0004.wav,10,64x26,2.5,0.25
background/background_20260701_183352_854278_0004_11.npy,background,background/background_20260701_183352_854278_0004.wav,11,64x26,2.75,0.25
background/background_20260701_183352_854278_0004_12.npy,background,background/background_20260701_183352_854278_0004.wav,12,64x26,3.0,0.25
background/background_20260701_183352_854278_0004_13.npy,background,background/background_20260701_183352_854278_0004.wav,13,64x26,3.25,0.25
background/background_20260701_183352_854278_0004_14.npy,background,background/background_20260701_183352_854278_0004.wav,14,64x26,3.5,0.25
background/background_20260701_183352_854278_0004_15.npy,background,background/background_20260701_183352_854278_0004.wav,15,64x26,3.75,0.25
background/background_20260701_183352_854278_0004_16.npy,background,background/background_20260701_183352_854278_0004.wav,16,64x26,4.0,0.25
background/background_20260701_183352_854278_0004_17.npy,background,background/background_20260701_183352_854278_0004.wav,17,64x26,4.25,0.25
background/background_20260701_183352_854278_0004_18.npy,background,background/background_20260701_183352_854278_0004.wav,18,64x26,4.5,0.25
background/background_20260701_183352_854278_0004_19.npy,background,background/background_20260701_183352_854278_0004.wav,19,64x26,4.75,0.25
background/background_20260701_183357_857197_0005_00.npy,background,background/background_20260701_183357_857197_0005.wav,0,64x26,0.0,0.25
background/background_20260701_183357_857197_0005_01.npy,background,background/background_20260701_183357_857197_0005.wav,1,64x26,0.25,0.25
background/background_20260701_183357_857197_0005_02.npy,background,background/background_20260701_183357_857197_0005.wav,2,64x26,0.5,0.25
background/background_20260701_183357_857197_0005_03.npy,background,background/background_20260701_183357_857197_0005.wav,3,64x26,0.75,0.25
background/background_20260701_183357_857197_0005_04.npy,background,background/background_20260701_183357_857197_0005.wav,4,64x26,1.0,0.25
background/background_20260701_183357_857197_0005_05.npy,background,background/background_20260701_183357_857197_0005.wav,5,64x26,1.25,0.25
background/background_20260701_183357_857197_0005_06.npy,background,background/background_20260701_183357_857197_0005.wav,6,64x26,1.5,0.25
background/background_20260701_183357_857197_0005_07.npy,background,background/background_20260701_183357_857197_0005.wav,7,64x26,1.75,0.25
background/background_20260701_183357_857197_0005_08.npy,background,background/background_20260701_183357_857197_0005.wav,8,64x26,2.0,0.25
background/background_20260701_183357_857197_0005_09.npy,background,background/background_20260701_183357_857197_0005.wav,9,64x26,2.25,0.25
background/background_20260701_183357_857197_0005_10.npy,background,background/background_20260701_183357_857197_0005.wav,10,64x26,2.5,0.25
background/background_20260701_183357_857197_0005_11.npy,background,background/background_20260701_183357_857197_0005.wav,11,64x26,2.75,0.25
background/background_20260701_183357_857197_0005_12.npy,background,background/background_20260701_183357_857197_0005.wav,12,64x26,3.0,0.25
background/background_20260701_183357_857197_0005_13.npy,background,background/background_20260701_183357_857197_0005.wav,13,64x26,3.25,0.25
background/background_20260701_183357_857197_0005_14.npy,background,background/background_20260701_183357_857197_0005.wav,14,64x26,3.5,0.25
background/background_20260701_183357_857197_0005_15.npy,background,background/background_20260701_183357_857197_0005.wav,15,64x26,3.75,0.25
background/background_20260701_183357_857197_0005_16.npy,background,background/background_20260701_183357_857197_0005.wav,16,64x26,4.0,0.25
background/background_20260701_183357_857197_0005_17.npy,background,background/background_20260701_183357_857197_0005.wav,17,64x26,4.25,0.25
background/background_20260701_183357_857197_0005_18.npy,background,background/background_20260701_183357_857197_0005.wav,18,64x26,4.5,0.25
background/background_20260701_183357_857197_0005_19.npy,background,background/background_20260701_183357_857197_0005.wav,19,64x26,4.75,0.25
background/background_20260701_183402_860122_0006_00.npy,background,background/background_20260701_183402_860122_0006.wav,0,64x26,0.0,0.25
background/background_20260701_183402_860122_0006_01.npy,background,background/background_20260701_183402_860122_0006.wav,1,64x26,0.25,0.25
background/background_20260701_183402_860122_0006_02.npy,background,background/background_20260701_183402_860122_0006.wav,2,64x26,0.5,0.25
background/background_20260701_183402_860122_0006_03.npy,background,background/background_20260701_183402_860122_0006.wav,3,64x26,0.75,0.25
background/background_20260701_183402_860122_0006_04.npy,background,background/background_20260701_183402_860122_0006.wav,4,64x26,1.0,0.25
background/background_20260701_183402_860122_0006_05.npy,background,background/background_20260701_183402_860122_0006.wav,5,64x26,1.25,0.25
background/background_20260701_183402_860122_0006_06.npy,background,background/background_20260701_183402_860122_0006.wav,6,64x26,1.5,0.25
background/background_20260701_183402_860122_0006_07.npy,background,background/background_20260701_183402_860122_0006.wav,7,64x26,1.75,0.25
background/background_20260701_183402_860122_0006_08.npy,background,background/background_20260701_183402_860122_0006.wav,8,64x26,2.0,0.25
background/background_20260701_183402_860122_0006_09.npy,background,background/background_20260701_183402_860122_0006.wav,9,64x26,2.25,0.25
background/background_20260701_183402_860122_0006_10.npy,background,background/background_20260701_183402_860122_0006.wav,10,64x26,2.5,0.25
background/background_20260701_183402_860122_0006_11.npy,background,background/background_20260701_183402_860122_0006.wav,11,64x26,2.75,0.25
background/background_20260701_183402_860122_0006_12.npy,background,background/background_20260701_183402_860122_0006.wav,12,64x26,3.0,0.25
background/background_20260701_183402_860122_0006_13.npy,background,background/background_20260701_183402_860122_0006.wav,13,64x26,3.25,0.25
background/background_20260701_183402_860122_0006_14.npy,background,background/background_20260701_183402_860122_0006.wav,14,64x26,3.5,0.25
background/background_20260701_183402_860122_0006_15.npy,background,background/background_20260701_183402_860122_0006.wav,15,64x26,3.75,0.25
background/background_20260701_183402_860122_0006_16.npy,background,background/background_20260701_183402_860122_0006.wav,16,64x26,4.0,0.25
background/background_20260701_183402_860122_0006_17.npy,background,background/background_20260701_183402_860122_0006.wav,17,64x26,4.25,0.25
background/background_20260701_183402_860122_0006_18.npy,background,background/background_20260701_183402_860122_0006.wav,18,64x26,4.5,0.25
background/background_20260701_183402_860122_0006_19.npy,background,background/background_20260701_183402_860122_0006.wav,19,64x26,4.75,0.25
background/background_20260701_183407_863025_0007_00.npy,background,background/background_20260701_183407_863025_0007.wav,0,64x26,0.0,0.25
background/background_20260701_183407_863025_0007_01.npy,background,background/background_20260701_183407_863025_0007.wav,1,64x26,0.25,0.25
background/background_20260701_183407_863025_0007_02.npy,background,background/background_20260701_183407_863025_0007.wav,2,64x26,0.5,0.25
background/background_20260701_183407_863025_0007_03.npy,background,background/background_20260701_183407_863025_0007.wav,3,64x26,0.75,0.25
background/background_20260701_183407_863025_0007_04.npy,background,background/background_20260701_183407_863025_0007.wav,4,64x26,1.0,0.25
background/background_20260701_183407_863025_0007_05.npy,background,background/background_20260701_183407_863025_0007.wav,5,64x26,1.25,0.25
background/background_20260701_183407_863025_0007_06.npy,background,background/background_20260701_183407_863025_0007.wav,6,64x26,1.5,0.25
background/background_20260701_183407_863025_0007_07.npy,background,background/background_20260701_183407_863025_0007.wav,7,64x26,1.75,0.25
background/background_20260701_183407_863025_0007_08.npy,background,background/background_20260701_183407_863025_0007.wav,8,64x26,2.0,0.25
background/background_20260701_183407_863025_0007_09.npy,background,background/background_20260701_183407_863025_0007.wav,9,64x26,2.25,0.25
background/background_20260701_183407_863025_0007_10.npy,background,background/background_20260701_183407_863025_0007.wav,10,64x26,2.5,0.25
background/background_20260701_183407_863025_0007_11.npy,background,background/background_20260701_183407_863025_0007.wav,11,64x26,2.75,0.25
background/background_20260701_183407_863025_0007_12.npy,background,background/background_20260701_183407_863025_0007.wav,12,64x26,3.0,0.25
background/background_20260701_183407_863025_0007_13.npy,background,background/background_20260701_183407_863025_0007.wav,13,64x26,3.25,0.25
background/background_20260701_183407_863025_0007_14.npy,background,background/background_20260701_183407_863025_0007.wav,14,64x26,3.5,0.25
background/background_20260701_183407_863025_0007_15.npy,background,background/background_20260701_183407_863025_0007.wav,15,64x26,3.75,0.25
background/background_20260701_183407_863025_0007_16.npy,background,background/background_20260701_183407_863025_0007.wav,16,64x26,4.0,0.25
background/background_20260701_183407_863025_0007_17.npy,background,background/background_20260701_183407_863025_0007.wav,17,64x26,4.25,0.25
background/background_20260701_183407_863025_0007_18.npy,background,background/background_20260701_183407_863025_0007.wav,18,64x26,4.5,0.25
background/background_20260701_183407_863025_0007_19.npy,background,background/background_20260701_183407_863025_0007.wav,19,64x26,4.75,0.25
background/background_20260701_183412_865928_0008_00.npy,background,background/background_20260701_183412_865928_0008.wav,0,64x26,0.0,0.25
background/background_20260701_183412_865928_0008_01.npy,background,background/background_20260701_183412_865928_0008.wav,1,64x26,0.25,0.25
background/background_20260701_183412_865928_0008_02.npy,background,background/background_20260701_183412_865928_0008.wav,2,64x26,0.5,0.25
background/background_20260701_183412_865928_0008_03.npy,background,background/background_20260701_183412_865928_0008.wav,3,64x26,0.75,0.25
background/background_20260701_183412_865928_0008_04.npy,background,background/background_20260701_183412_865928_0008.wav,4,64x26,1.0,0.25
background/background_20260701_183412_865928_0008_05.npy,background,background/background_20260701_183412_865928_0008.wav,5,64x26,1.25,0.25
background/background_20260701_183412_865928_0008_06.npy,background,background/background_20260701_183412_865928_0008.wav,6,64x26,1.5,0.25
background/background_20260701_183412_865928_0008_07.npy,background,background/background_20260701_183412_865928_0008.wav,7,64x26,1.75,0.25
background/background_20260701_183412_865928_0008_08.npy,background,background/background_20260701_183412_865928_0008.wav,8,64x26,2.0,0.25
background/background_20260701_183412_865928_0008_09.npy,background,background/background_20260701_183412_865928_0008.wav,9,64x26,2.25,0.25
background/background_20260701_183412_865928_0008_10.npy,background,background/background_20260701_183412_865928_0008.wav,10,64x26,2.5,0.25
background/background_20260701_183412_865928_0008_11.npy,background,background/background_20260701_183412_865928_0008.wav,11,64x26,2.75,0.25
background/background_20260701_183412_865928_0008_12.npy,background,background/background_20260701_183412_865928_0008.wav,12,64x26,3.0,0.25
background/background_20260701_183412_865928_0008_13.npy,background,background/background_20260701_183412_865928_0008.wav,13,64x26,3.25,0.25
background/background_20260701_183412_865928_0008_14.npy,background,background/background_20260701_183412_865928_0008.wav,14,64x26,3.5,0.25
background/background_20260701_183412_865928_0008_15.npy,background,background/background_20260701_183412_865928_0008.wav,15,64x26,3.75,0.25
background/background_20260701_183412_865928_0008_16.npy,background,background/background_20260701_183412_865928_0008.wav,16,64x26,4.0,0.25
background/background_20260701_183412_865928_0008_17.npy,background,background/background_20260701_183412_865928_0008.wav,17,64x26,4.25,0.25
background/background_20260701_183412_865928_0008_18.npy,background,background/background_20260701_183412_865928_0008.wav,18,64x26,4.5,0.25
background/background_20260701_183412_865928_0008_19.npy,background,background/background_20260701_183412_865928_0008.wav,19,64x26,4.75,0.25
background/background_20260701_183417_868843_0009_00.npy,background,background/background_20260701_183417_868843_0009.wav,0,64x26,0.0,0.25
background/background_20260701_183417_868843_0009_01.npy,background,background/background_20260701_183417_868843_0009.wav,1,64x26,0.25,0.25
background/background_20260701_183417_868843_0009_02.npy,background,background/background_20260701_183417_868843_0009.wav,2,64x26,0.5,0.25
background/background_20260701_183417_868843_0009_03.npy,background,background/background_20260701_183417_868843_0009.wav,3,64x26,0.75,0.25
background/background_20260701_183417_868843_0009_04.npy,background,background/background_20260701_183417_868843_0009.wav,4,64x26,1.0,0.25
background/background_20260701_183417_868843_0009_05.npy,background,background/background_20260701_183417_868843_0009.wav,5,64x26,1.25,0.25
background/background_20260701_183417_868843_0009_06.npy,background,background/background_20260701_183417_868843_0009.wav,6,64x26,1.5,0.25
background/background_20260701_183417_868843_0009_07.npy,background,background/background_20260701_183417_868843_0009.wav,7,64x26,1.75,0.25
background/background_20260701_183417_868843_0009_08.npy,background,background/background_20260701_183417_868843_0009.wav,8,64x26,2.0,0.25
background/background_20260701_183417_868843_0009_09.npy,background,background/background_20260701_183417_868843_0009.wav,9,64x26,2.25,0.25
background/background_20260701_183417_868843_0009_10.npy,background,background/background_20260701_183417_868843_0009.wav,10,64x26,2.5,0.25
background/background_20260701_183417_868843_0009_11.npy,background,background/background_20260701_183417_868843_0009.wav,11,64x26,2.75,0.25
background/background_20260701_183417_868843_0009_12.npy,background,background/background_20260701_183417_868843_0009.wav,12,64x26,3.0,0.25
background/background_20260701_183417_868843_0009_13.npy,background,background/background_20260701_183417_868843_0009.wav,13,64x26,3.25,0.25
background/background_20260701_183417_868843_0009_14.npy,background,background/background_20260701_183417_868843_0009.wav,14,64x26,3.5,0.25
background/background_20260701_183417_868843_0009_15.npy,background,background/background_20260701_183417_868843_0009.wav,15,64x26,3.75,0.25
background/background_20260701_183417_868843_0009_16.npy,background,background/background_20260701_183417_868843_0009.wav,16,64x26,4.0,0.25
background/background_20260701_183417_868843_0009_17.npy,background,background/background_20260701_183417_868843_0009.wav,17,64x26,4.25,0.25
background/background_20260701_183417_868843_0009_18.npy,background,background/background_20260701_183417_868843_0009.wav,18,64x26,4.5,0.25
background/background_20260701_183417_868843_0009_19.npy,background,background/background_20260701_183417_868843_0009.wav,19,64x26,4.75,0.25
background/background_20260701_183422_871762_0010_00.npy,background,background/background_20260701_183422_871762_0010.wav,0,64x26,0.0,0.25
background/background_20260701_183422_871762_0010_01.npy,background,background/background_20260701_183422_871762_0010.wav,1,64x26,0.25,0.25
background/background_20260701_183422_871762_0010_02.npy,background,background/background_20260701_183422_871762_0010.wav,2,64x26,0.5,0.25
background/background_20260701_183422_871762_0010_03.npy,background,background/background_20260701_183422_871762_0010.wav,3,64x26,0.75,0.25
background/background_20260701_183422_871762_0010_04.npy,background,background/background_20260701_183422_871762_0010.wav,4,64x26,1.0,0.25
background/background_20260701_183422_871762_0010_05.npy,background,background/background_20260701_183422_871762_0010.wav,5,64x26,1.25,0.25
background/background_20260701_183422_871762_0010_06.npy,background,background/background_20260701_183422_871762_0010.wav,6,64x26,1.5,0.25
background/background_20260701_183422_871762_0010_07.npy,background,background/background_20260701_183422_871762_0010.wav,7,64x26,1.75,0.25
background/background_20260701_183422_871762_0010_08.npy,background,background/background_20260701_183422_871762_0010.wav,8,64x26,2.0,0.25
background/background_20260701_183422_871762_0010_09.npy,background,background/background_20260701_183422_871762_0010.wav,9,64x26,2.25,0.25
background/background_20260701_183422_871762_0010_10.npy,background,background/background_20260701_183422_871762_0010.wav,10,64x26,2.5,0.25
background/background_20260701_183422_871762_0010_11.npy,background,background/background_20260701_183422_871762_0010.wav,11,64x26,2.75,0.25
background/background_20260701_183422_871762_0010_12.npy,background,background/background_20260701_183422_871762_0010.wav,12,64x26,3.0,0.25
background/background_20260701_183422_871762_0010_13.npy,background,background/background_20260701_183422_871762_0010.wav,13,64x26,3.25,0.25
background/background_20260701_183422_871762_0010_14.npy,background,background/background_20260701_183422_871762_0010.wav,14,64x26,3.5,0.25
background/background_20260701_183422_871762_0010_15.npy,background,background/background_20260701_183422_871762_0010.wav,15,64x26,3.75,0.25
background/background_20260701_183422_871762_0010_16.npy,background,background/background_20260701_183422_871762_0010.wav,16,64x26,4.0,0.25
background/background_20260701_183422_871762_0010_17.npy,background,background/background_20260701_183422_871762_0010.wav,17,64x26,4.25,0.25
background/background_20260701_183422_871762_0010_18.npy,background,background/background_20260701_183422_871762_0010.wav,18,64x26,4.5,0.25
background/background_20260701_183422_871762_0010_19.npy,background,background/background_20260701_183422_871762_0010.wav,19,64x26,4.75,0.25
background/background_20260701_183427_874675_0011_00.npy,background,background/background_20260701_183427_874675_0011.wav,0,64x26,0.0,0.25
background/background_20260701_183427_874675_0011_01.npy,background,background/background_20260701_183427_874675_0011.wav,1,64x26,0.25,0.25
background/background_20260701_183427_874675_0011_02.npy,background,background/background_20260701_183427_874675_0011.wav,2,64x26,0.5,0.25
background/background_20260701_183427_874675_0011_03.npy,background,background/background_20260701_183427_874675_0011.wav,3,64x26,0.75,0.25
background/background_20260701_183427_874675_0011_04.npy,background,background/background_20260701_183427_874675_0011.wav,4,64x26,1.0,0.25
background/background_20260701_183427_874675_0011_05.npy,background,background/background_20260701_183427_874675_0011.wav,5,64x26,1.25,0.25
background/background_20260701_183427_874675_0011_06.npy,background,background/background_20260701_183427_874675_0011.wav,6,64x26,1.5,0.25
background/background_20260701_183427_874675_0011_07.npy,background,background/background_20260701_183427_874675_0011.wav,7,64x26,1.75,0.25
background/background_20260701_183427_874675_0011_08.npy,background,background/background_20260701_183427_874675_0011.wav,8,64x26,2.0,0.25
background/background_20260701_183427_874675_0011_09.npy,background,background/background_20260701_183427_874675_0011.wav,9,64x26,2.25,0.25
background/background_20260701_183427_874675_0011_10.npy,background,background/background_20260701_183427_874675_0011.wav,10,64x26,2.5,0.25
background/background_20260701_183427_874675_0011_11.npy,background,background/background_20260701_183427_874675_0011.wav,11,64x26,2.75,0.25
background/background_20260701_183427_874675_0011_12.npy,background,background/background_20260701_183427_874675_0011.wav,12,64x26,3.0,0.25
background/background_20260701_183427_874675_0011_13.npy,background,background/background_20260701_183427_874675_0011.wav,13,64x26,3.25,0.25
background/background_20260701_183427_874675_0011_14.npy,background,background/background_20260701_183427_874675_0011.wav,14,64x26,3.5,0.25
background/background_20260701_183427_874675_0011_15.npy,background,background/background_20260701_183427_874675_0011.wav,15,64x26,3.75,0.25
background/background_20260701_183427_874675_0011_16.npy,background,background/background_20260701_183427_874675_0011.wav,16,64x26,4.0,0.25
background/background_20260701_183427_874675_0011_17.npy,background,background/background_20260701_183427_874675_0011.wav,17,64x26,4.25,0.25
background/background_20260701_183427_874675_0011_18.npy,background,background/background_20260701_183427_874675_0011.wav,18,64x26,4.5,0.25
background/background_20260701_183427_874675_0011_19.npy,background,background/background_20260701_183427_874675_0011.wav,19,64x26,4.75,0.25
